Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.7.1.3.50.4.1.02.00.00;Portaria 5634 - Assistência Farmacêutica;67.049,62;67.049,62;67.049,62;67.049,62;67.049,62;67.049,62;76.234,51;131.343,82;76.234,51;76.234,51;76.234,51;76.234,54;914.814,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-67.049,62;-67.049,62;-67.049,62;-67.049,62;-67.049,62;-67.049,62;-76.234,51;-131.343,82;-76.234,51;-76.234,51;-76.234,51;-76.234,54;-914.814,12
1.7.1.3.50.5.1.05.00.00;Portaria 6648/6565/6272 - Piso Salarial da Enfermagem;1.293.294,54;1.266.924,51;1.286.726,44;1.301.259,25;1.321.341,34;1.278.687,31;2.553.405,78;1.263.678,90;0,00;1.262.021,16;1.241.673,93;3.765.257,86;17.834.271,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.293.294,54;-1.266.924,51;-1.286.726,44;-1.301.259,25;-1.321.341,34;-1.278.687,31;-2.553.405,78;-1.263.678,90;0,00;-1.262.021,16;-1.241.673,93;-3.765.257,86;-17.834.271,02
1.7.1.4.50.0.1.00.00.00;Transferências do Salário-Educação;540.304,11;320.731,78;320.118,43;317.085,61;316.342,18;326.003,60;336.972,11;307.951,13;305.978,46;337.298,96;319.752,66;316.529,29;4.065.068,32;558.514,53;344.507,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;903.022,11;18.210,42;23.775,80;-320.118,43;-317.085,61;-316.342,18;-326.003,60;-336.972,11;-307.951,13;-305.978,46;-337.298,96;-319.752,66;-316.529,29;-3.162.046,21
1.7.1.4.51.0.1.01.00.00;Transf.Diretas FNDE Programa Dinheiro Direto na Escola - PDDE;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,18;4.684,15;56.210,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,18;-4.684,15;-56.210,13
1.7.1.4.52.0.1.00.00.00;Transferências Programa Nacional de Alimentação Escolar - PNAE;0,00;200.064,47;200.064,47;0,00;400.128,94;200.064,47;200.064,47;200.064,46;0,00;0,00;0,00;0,00;1.400.451,28;0,00;103.155,50;103.155,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;206.311,00;0,00;-96.908,97;-96.908,97;0,00;-400.128,94;-200.064,47;-200.064,47;-200.064,46;0,00;0,00;0,00;0,00;-1.194.140,28
1.7.1.4.53.0.1.00.00.00;Transferências Programa Nacional de Apoio ao Transporte do Escolar - PNATE;0,00;0,00;103.257,63;0,00;0,00;0,00;0,00;0,00;103.257,62;0,00;0,00;0,00;206.515,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-103.257,63;0,00;0,00;0,00;0,00;0,00;-103.257,62;0,00;0,00;0,00;-206.515,25
1.7.1.4.99.0.1.00.00.00;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação – FNDE;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,17;4.674,21;56.090,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,17;-4.674,21;-56.090,08
1.7.1.5.53.0.1.00.00.00;Transferências de Recursos do Fundeb destinados à criação de matrículas em ETI - Principal;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;151.229,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;151.229,00;151.229,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;151.229,00
1.7.1.6.50.0.1.01.00.00;IGD-M-Programa Bolsa Familia;26.098,78;19.206,33;21.281,80;20.925,22;20.750,30;20.601,77;20.551,87;20.503,34;21.320,00;20.849,67;20.277,37;20.798,02;253.164,47;19.749,93;0,00;16.407,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36.156,97;-6.348,85;-19.206,33;-4.874,76;-20.925,22;-20.750,30;-20.601,77;-20.551,87;-20.503,34;-21.320,00;-20.849,67;-20.277,37;-20.798,02;-217.007,50
1.7.1.6.50.0.1.02.00.00;IGD-M - Sistema ùnico Assistencia Social;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,08;17.393,11;208.716,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,08;-17.393,11;-208.716,99
1.7.1.6.50.0.1.03.00.00;FNAS-Piso Básico Fixo-PAIF;0,00;20.710,89;20.710,93;18.225,29;18.584,97;0,00;33.907,59;19.445,41;20.651,09;20.634,53;19.390,09;60.768,13;253.028,92;0,00;17.667,03;17.665,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35.332,89;0,00;-3.043,86;-3.045,07;-18.225,29;-18.584,97;0,00;-33.907,59;-19.445,41;-20.651,09;-20.634,53;-19.390,09;-60.768,13;-217.696,03
1.7.1.6.50.0.1.04.00.00;FNAS-Piso Básico Variável-SCFV;0,00;24.151,52;24.151,52;24.151,52;21.845,26;0,00;43.690,53;20.870,82;20.870,82;20.870,82;22.723,03;73.502,71;296.828,55;0,00;23.261,59;23.261,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46.523,18;0,00;-889,93;-889,93;-24.151,52;-21.845,26;0,00;-43.690,53;-20.870,82;-20.870,82;-20.870,82;-22.723,03;-73.502,71;-250.305,37
1.7.1.6.50.0.1.05.00.00;Piso Fixo Média Complexidade-PAEFI;0,00;8.340,14;8.338,10;7.919,29;7.919,29;0,00;15.838,10;7.679,15;7.919,29;7.919,29;7.919,29;23.300,97;103.092,91;0,00;7.796,22;7.796,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15.592,28;0,00;-543,92;-542,04;-7.919,29;-7.919,29;0,00;-15.838,10;-7.679,15;-7.919,29;-7.919,29;-7.919,29;-23.300,97;-87.500,63
1.7.1.6.50.0.1.06.00.00;Piso Fixo Média Complexidade-MSE;0,00;3.562,78;3.561,91;3.383,00;3.383,00;0,00;6.765,80;3.280,41;3.383,00;3.383,00;3.383,00;9.953,79;44.039,69;0,00;3.330,42;3.330,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.660,78;0,00;-232,36;-231,55;-3.383,00;-3.383,00;0,00;-6.765,80;-3.280,41;-3.383,00;-3.383,00;-3.383,00;-9.953,79;-37.378,91
1.7.1.6.50.0.1.07.00.00;Piso Fixo Média Complexidade-Abordagem Social;0,00;3.130,45;3.129,68;2.972,48;2.972,48;0,00;5.944,78;2.882,35;2.972,48;2.972,48;2.972,48;20.095,44;50.045,10;0,00;3.784,57;3.784,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.569,07;0,00;654,12;654,82;-2.972,48;-2.972,48;0,00;-5.944,78;-2.882,35;-2.972,48;-2.972,48;-2.972,48;-20.095,44;-42.476,03
1.7.1.6.50.0.1.08.00.00;Piso Transição Média e Alta Complexidade-PTMC;0,00;16.197,36;16.193,41;15.380,03;15.380,03;0,00;30.759,11;14.913,66;15.380,03;15.380,03;15.380,03;45.252,76;200.216,45;0,00;15.141,02;15.140,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30.281,73;0,00;-1.056,34;-1.052,70;-15.380,03;-15.380,03;0,00;-30.759,11;-14.913,66;-15.380,03;-15.380,03;-15.380,03;-45.252,76;-169.934,72
1.7.1.6.50.0.1.09.00.00;Serviço Acolhimento a Outros Públicos;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;3.328,66;39.943,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-3.328,66;-39.943,92
1.7.1.6.50.0.1.10.00.00;Serviço de Acolhimento a Adultos e Famílias;0,00;4.069,58;4.068,59;3.864,23;3.864,23;0,00;7.728,21;3.747,05;3.864,23;3.864,23;3.864,23;26.124,06;65.058,64;0,00;4.919,94;4.919,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.839,79;0,00;850,36;851,26;-3.864,23;-3.864,23;0,00;-7.728,21;-3.747,05;-3.864,23;-3.864,23;-3.864,23;-26.124,06;-55.218,85
1.7.1.6.50.0.1.11.00.00;Serviço de Acolhimento a Crianças e Adolescentes;0,00;12.145,84;12.142,86;11.532,94;11.532,94;0,00;23.065,18;11.183,23;11.532,94;11.532,94;11.532,94;33.933,50;150.135,31;0,00;11.353,72;11.353,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.707,21;0,00;-792,12;-789,37;-11.532,94;-11.532,94;0,00;-23.065,18;-11.183,23;-11.532,94;-11.532,94;-11.532,94;-33.933,50;-127.428,10
1.7.1.6.50.0.1.12.00.00;BPC na Escola;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,18;4.670,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,17;-389,18;-4.670,05
1.7.1.6.50.0.1.13.00.00;ACESSUAS Trabalho;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,70;14.516,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,70;-14.516,62
1.7.1.6.50.0.1.14.00.00;Programa Primeia Infância no SUAS/CRIANÇA FELIZ;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,68;6.912,62;82.952,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,68;-6.912,62;-82.952,10
1.7.1.6.50.0.1.15.00.00;APREDCNEAS;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,72;1.209,70;14.516,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,72;-1.209,70;-14.516,62
1.7.1.6.50.0.1.18.00.00;Piso Média e Alta Complexidade I-MAC;0,00;7.755,87;7.753,98;7.364,50;7.364,50;0,00;14.728,56;7.141,18;7.364,50;7.364,50;7.364,50;21.668,66;95.870,75;0,00;6.812,23;6.812,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13.624,32;0,00;-943,64;-941,89;-7.364,50;-7.364,50;0,00;-14.728,56;-7.141,18;-7.364,50;-7.364,50;-7.364,50;-21.668,66;-82.246,43
1.7.1.7.54.0.1.01.00.00;Transf.Convênios União Destinadas Prog.Saneam.Básico;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,08;28.448,10;341.376,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,08;-28.448,10;-341.376,98
1.7.1.9.58.0.1.00.00.00;Transf.Obrigatória Decorrente da Lei Complementar n° 176/2020;41.033,41;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,47;41.017,48;492.225,59;39.617,21;39.617,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;79.234,42;-1.416,20;-1.400,26;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,47;-41.017,48;-412.991,17
1.7.1.9.60.0.1.01.00.00;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Ações Gerais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;620.023,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;620.023,12;620.023,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;620.023,12
1.7.1.9.60.0.1.02.00.00;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Cultura Viva;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;221.436,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;221.436,83;221.436,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;221.436,83
1.7.1.9.60.0.1.03.00.00;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Operacional;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44.287,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44.287,36;44.287,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44.287,36
1.7.2.1.50.0.1.00.00.00;Cota-Parte do ICMS;3.997.180,25;3.720.647,81;4.017.226,55;4.875.465,80;3.995.175,75;4.026.480,09;5.062.056,54;4.237.566,06;4.789.620,66;4.297.765,52;4.202.945,04;5.388.685,80;52.610.815,87;4.493.720,27;3.685.124,34;3.941.481,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.120.325,91;496.540,02;-35.523,47;-75.745,25;-4.875.465,80;-3.995.175,75;-4.026.480,09;-5.062.056,54;-4.237.566,06;-4.789.620,66;-4.297.765,52;-4.202.945,04;-5.388.685,80;-40.490.489,96
1.7.2.1.51.0.1.00.00.00;Cota-Parte do IPVA;3.975.024,42;8.071.223,61;4.159.671,61;3.768.738,74;1.100.188,07;850.361,46;857.641,47;684.075,86;714.217,94;607.402,78;442.297,71;491.043,91;25.721.887,58;4.052.541,41;8.810.641,69;4.169.846,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.033.029,43;77.516,99;739.418,08;10.174,72;-3.768.738,74;-1.100.188,07;-850.361,46;-857.641,47;-684.075,86;-714.217,94;-607.402,78;-442.297,71;-491.043,91;-8.688.858,15
1.7.2.1.52.0.1.00.00.00;Cota-Parte do IPI-Municípios;44.072,31;49.738,02;54.044,97;50.070,27;48.771,13;55.522,06;47.665,83;52.612,75;55.832,69;53.584,44;52.962,56;64.153,74;629.030,77;53.547,56;56.192,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109.740,12;9.475,25;6.454,54;-54.044,97;-50.070,27;-48.771,13;-55.522,06;-47.665,83;-52.612,75;-55.832,69;-53.584,44;-52.962,56;-64.153,74;-519.290,65
1.7.2.1.53.0.1.00.00.00;Cota-Parte CIDE-Contrib.Intervenção no Domínio Econômico;70.717,66;0,00;0,00;65.814,76;0,00;0,00;72.395,22;0,00;0,00;76.341,88;0,00;0,00;285.269,52;35.141,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;35.141,55;-35.576,11;0,00;0,00;-65.814,76;0,00;0,00;-72.395,22;0,00;0,00;-76.341,88;0,00;0,00;-250.127,97
1.7.2.3.50.0.1.10.00.00;Res. SES 9340/7988/8611 - CBAF - Componente Básico da Assistência Farmacêutica;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,88;40.249,83;482.998,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,88;-40.249,83;-482.998,51
1.7.2.3.50.0.1.35.00.00;Res 8652/2023 - Descentralização do Comp Especial Assitencia Farmaceutica;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,25;10.676,22;128.114,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,25;-10.676,22;-128.114,97
1.7.2.3.50.0.1.43.00.00;Res SES 9388/2024 - Farmacia de Minas;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,53;13.335,51;160.026,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,53;-13.335,51;-160.026,34
1.7.2.3.50.0.1.45.00.00;Res. SES 9377/2024 - Cuidado com Pessoas com Deficiencia;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,12;17.353,08;208.237,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,12;-17.353,08;-208.237,40
1.7.2.3.50.0.1.80.00.00;Res.SES.9959/2025 - Urg. Emerg. Valor Saude;0,00;8.257.601,16;0,00;2.149.369,04;8.141.149,48;0,00;0,00;0,00;580.235,04;0,00;0,00;0,00;19.128.354,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-8.257.601,16;0,00;-2.149.369,04;-8.141.149,48;0,00;0,00;0,00;-580.235,04;0,00;0,00;0,00;-19.128.354,72
1.7.2.3.50.0.1.81.00.00;Res.SES 9967/2025 POEPS;0,00;84.374,95;0,00;0,00;0,00;0,00;0,00;83.214,07;0,00;0,00;0,00;135.084,23;302.673,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-84.374,95;0,00;0,00;0,00;0,00;0,00;-83.214,07;0,00;0,00;0,00;-135.084,23;-302.673,25
1.7.2.3.50.0.1.83.00.00;Res SES 9972/2025 PROGRAMA MIGUILIM SAÚDE OCULAR CICLO I E CICLO II;0,00;247.113,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;247.113,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-247.113,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-247.113,28
1.7.2.3.50.0.1.84.00.00;Res. SES 9959/2025 - Serviço de Atenção Domiciliar;0,00;0,00;104.000,00;0,00;104.000,00;0,00;0,00;0,00;0,00;104.000,00;0,00;0,00;312.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-104.000,00;0,00;-104.000,00;0,00;0,00;0,00;0,00;-104.000,00;0,00;0,00;-312.000,00
1.7.2.3.50.0.1.85.00.00;Res.SES 10000/2025 - Componente Basico Assit Farmaceutica;0,00;0,00;76.666,43;0,00;0,00;76.666,43;76.666,43;0,00;0,00;76.666,43;76.666,43;76.666,43;459.998,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-76.666,43;0,00;0,00;-76.666,43;-76.666,43;0,00;0,00;-76.666,43;-76.666,43;-76.666,43;-459.998,58
1.7.2.3.50.0.1.86.00.00;Res.SES 9995/2025 Altera 10014/2025 - OPM Física;0,00;0,00;0,00;121.203,87;0,00;0,00;126.067,95;345.899,98;0,00;4.864,08;0,00;0,00;598.035,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-121.203,87;0,00;0,00;-126.067,95;-345.899,98;0,00;-4.864,08;0,00;0,00;-598.035,88
1.7.2.3.50.0.1.87.00.00;Res. SES 9995/2025 - Rede de cuidados pessoas com deficiência TAN;0,00;0,00;0,00;28.208,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28.208,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-28.208,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-28.208,00
1.7.2.3.50.0.1.88.00.00;Res.SES 9959/2025 - Política de Atenção Hospitalar e de Urgência e Emergência;0,00;0,00;0,00;776.398,43;0,00;0,00;0,00;0,00;535.423,03;0,00;0,00;0,00;1.311.821,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-776.398,43;0,00;0,00;0,00;0,00;-535.423,03;0,00;0,00;0,00;-1.311.821,46
1.7.2.3.50.0.1.89.00.00;Res. SES 9974/2025 - Politica Atenção Primaria à Saúde;0,00;0,00;0,00;449.874,58;0,00;0,00;449.874,58;0,00;336.727,82;0,00;0,00;0,00;1.236.476,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-449.874,58;0,00;0,00;-449.874,58;0,00;-336.727,82;0,00;0,00;0,00;-1.236.476,98
1.7.2.3.50.0.1.90.00.00;Res.SES 10073/2025 - Programa Mais Acesso a Especialistas - PMAE;0,00;0,00;0,00;0,00;1.137.143,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.137.143,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.137.143,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.137.143,86
1.7.2.3.50.0.1.91.00.00;Res SES 10014/2025 - Rede de Cuidados da Pessoa com Deficiência;0,00;0,00;0,00;0,00;0,00;528.236,10;0,00;0,00;0,00;0,00;0,00;0,00;528.236,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-528.236,10;0,00;0,00;0,00;0,00;0,00;0,00;-528.236,10
1.7.2.3.50.0.1.92.00.00;Res. SES 9990/2025 Programa Mineiro de Imunização;0,00;0,00;0,00;0,00;0,00;250.634,00;0,00;378.457,34;0,00;0,00;0,00;0,00;629.091,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-250.634,00;0,00;-378.457,34;0,00;0,00;0,00;0,00;-629.091,34
1.7.2.3.50.0.1.94.00.00;Res.SES 5969/2017 - Doenças Crônicas - Atenção Primária;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;234.739,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;234.739,12;0,00;234.739,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;234.739,12
1.7.2.3.50.0.1.95.00.00;Res.SES 6910/2024 - Saúde Trabalhador - VIEP;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500.000,00;0,00;500.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500.000,00
1.7.2.9.51.0.1.01.00.00;Piso Mineiro Fixo;0,00;0,00;0,00;0,00;0,00;0,00;317.470,39;52.911,73;52.911,73;52.911,73;52.911,73;105.823,47;634.940,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-317.470,39;-52.911,73;-52.911,73;-52.911,73;-52.911,73;-105.823,47;-634.940,78
1.7.2.9.52.0.1.01.00.00;Transferências de Recursos Destinados a Programas de Educação;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,65;1.784,64;21.415,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,65;-1.784,64;-21.415,79
1.7.2.9.52.0.1.02.00.00;Transf.Rec.Est.Dest.Prog.Educação-PTE/CONVED;0,00;106.925,27;106.925,27;106.925,27;106.925,27;106.925,27;106.925,27;106.925,27;106.925,27;106.925,27;106.925,23;0,00;1.069.252,66;0,00;168.958,65;168.958,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;337.917,30;0,00;62.033,38;62.033,38;-106.925,27;-106.925,27;-106.925,27;-106.925,27;-106.925,27;-106.925,27;-106.925,27;-106.925,23;0,00;-731.335,36
