Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;03.001;CONTROLADORIA GERAL DO MUNICIPIO-CGEM;2.142;MANUTENÇAO DA CGEM;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;124;Controle Interno;27;4.4.90.52.24.00.00.00;MOBILIÁRIO EM GERAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;4.185,00
PREFEITURA MUNICIPAL DE BARBACENA;03.001;CONTROLADORIA GERAL DO MUNICIPIO-CGEM;2.142;MANUTENÇAO DA CGEM;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;124;Controle Interno;27;4.4.90.52.20.00.00.00;MÁQUINAS, INSTALAÇÕES E UTENSÍLIOS DE ESCRITÓRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;970,00
PREFEITURA MUNICIPAL DE BARBACENA;03.001;CONTROLADORIA GERAL DO MUNICIPIO-CGEM;2.142;MANUTENÇAO DA CGEM;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;124;Controle Interno;27;4.4.90.52.06.00.00.00;APARELHOS E UTENSÍLIOS DOMÉSTICOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.985,00
PREFEITURA MUNICIPAL DE BARBACENA;03.001;CONTROLADORIA GERAL DO MUNICIPIO-CGEM;2.142;MANUTENÇAO DA CGEM;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;124;Controle Interno;985;3.3.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;180,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.067;MANUTENÇAO DE PUBLICAÇOES OFICIAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;28;3.3.90.39.33.00.00.00;SERVIÇOS DE COMUNICAÇÃO EM GERAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.265,53
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.067;MANUTENÇAO DE PUBLICAÇOES OFICIAIS;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;28;3.3.90.39.33.00.00.00;SERVIÇOS DE COMUNICAÇÃO EM GERAL;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;220,85
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;31;3.3.90.14.03.00.00.00;DIÁRIAS DE PREFEITO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;10.600,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;31;3.3.90.14.04.00.00.00;DIÁRIAS DE SECRETÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.900,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;31;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;100,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;33;3.3.90.30.28.00.00.00;MATERIAL DE PROTEÇÃO E SEGURANÇA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;16,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;33;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;649,90
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.404,83
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.170.624,56
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;170.631,25
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;13.861,44
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.19.00.00.00;EXPOSIÇÕES, CONGRESSOS E CONFERÊNCIAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;14.800,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;35;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;285.000,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;37;3.3.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.560,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;39;4.4.90.52.19.00.00.00;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;120,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;39;4.4.90.52.20.00.00.00;MÁQUINAS, INSTALAÇÕES E UTENSÍLIOS DE ESCRITÓRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.940,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;39;4.4.90.52.99.00.00.00;OUTROS MATERIAIS PERMANENTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.779,52
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;39;4.4.90.52.06.00.00.00;APARELHOS E UTENSÍLIOS DOMÉSTICOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.985,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.150;MANUTENÇAO DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;39;4.4.90.52.12.00.00.00;EQUIPAMENTO DE PROTEÇÃO, SEGURANÇA E SOCORRO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;501,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.151;PARCERIAS DE REPRESENTAÇAO E COOPERAÇAO INSTITUCIONAL;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;41;3.3.70.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.790.924,59
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.151;PARCERIAS DE REPRESENTAÇAO E COOPERAÇAO INSTITUCIONAL;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;41;3.3.70.41.00.00.00.00;CONTRIBUIÇÕES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;227.626,66
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.151;PARCERIAS DE REPRESENTAÇAO E COOPERAÇAO INSTITUCIONAL;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;41;3.3.70.41.00.00.00.00;CONTRIBUIÇÕES;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;95.405,34
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;43;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;62.429,60
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;43;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.901,30
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;43;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;5.004,21
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;43;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;490,77
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;746.565,93
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;112.837,20
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.07.00.00.00;SUBSÍDIO DE PREFEITO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;317.251,31
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.08.00.00.00;SUBSÍDIO DE VICE-PREFEITO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;161.213,28
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;199,95
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.08.00.00.00;SUBSÍDIO DE VICE-PREFEITO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;85.084,79
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;399,90
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.50.00.00.00;SALÁRIO MATERNIDADE;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;3.297,86
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;94.788,31
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;9.403,10
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;44;3.1.90.11.07.00.00.00;SUBSÍDIO DE PREFEITO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;169.386,71
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;45;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;73.524,93
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;45;3.1.90.13.99.00.00.00;OUTRAS OBRIGAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;18.550,11
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;45;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;6.125,86
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;45;3.1.90.13.02.00.00.00;CONTRIBUIÇÃO PATRONAL PARA RPPS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;1.331,27
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;48;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;63.354,36
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;48;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;5.279,53
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;49;3.3.90.08.05.00.00.00;AUXÍLIO NATALIDADE;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;706,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;51;3.3.90.19.00.00.00.00;AUXÍLIO-FARDAMENTO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.002,22
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;52;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;219.041,68
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;52;3.3.90.39.60.00.00.00;VIGILÂNCIA OSTENSIVA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;55.063,32
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;53;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;81.000,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.152;PESSOAL E ENCARGOS SOCIAIS DA SEGAB;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;53;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;7.200,00
PREFEITURA MUNICIPAL DE BARBACENA;05.001;SEGAB;2.219;CONTRATO DE RATEIO COM O CODAMMA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;55;3.3.71.70.00.00.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;660.811,68
PREFEITURA MUNICIPAL DE BARBACENA;05.002;FUNDO MUNICIPAL DE MEIO AMBIENTE - FMMA;2.494;APOIO AO INSTITUTO LOBO-GUARÁ DE CONSERVAÇÃO DA BIODIVERSIDADE;11;APOIO A ADMINISTRAÇAO PUBLICA;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;1059;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;186.150,70
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.070;MANUTENÇAO DOS PARQUES DE EXPOSIÇAO E DO HORTO FLORESTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;695;Turismo;60;3.3.90.30.28.00.00.00;MATERIAL DE PROTEÇÃO E SEGURANÇA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12,00
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.070;MANUTENÇAO DOS PARQUES DE EXPOSIÇAO E DO HORTO FLORESTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;695;Turismo;62;3.3.90.39.60.00.00.00;VIGILÂNCIA OSTENSIVA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;562.270,28
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;64;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;130.504,05
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;64;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.593,30
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;64;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;10.902,71
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;64;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;1.069,25
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;65;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;112.837,20
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;65;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;703.493,14
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;65;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;9.900,99
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;65;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;62.329,75
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;65;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;25.074,93
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;66;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;33.056,39
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;66;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;2.759,70
PREFEITURA MUNICIPAL DE BARBACENA;13.001;SEAPA;2.172;PESSOAL E ENCARGOS SOCIAIS DA SEAPA;11;APOIO A ADMINISTRAÇAO PUBLICA;20;Agricultura;122;Administração Geral;68;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;133.392,42
