Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;25.003;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;2.341;AÇÕES DE ENFRENTAMENTO DA EMERGÊNCIA COVID 19;60;VIGILÂNCIA SOCIOASSISTENCIAL;8;Assistência Social;244;Assistência Comunitária;1042;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;2.660.000.0000;TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS;259.257,94
PREFEITURA MUNICIPAL DE BARBACENA;25.003;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;2.341;AÇÕES DE ENFRENTAMENTO DA EMERGÊNCIA COVID 19;60;VIGILÂNCIA SOCIOASSISTENCIAL;8;Assistência Social;244;Assistência Comunitária;1042;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;2.707.000.0000;TRANSFERÊNCIAS DA UNIÃO – INCISO I DO ART. 5º DA LEI COMPLEMENTAR 273/2020;2.974,92
PREFEITURA MUNICIPAL DE BARBACENA;25.004;FUNDO MUN DE APOIO DAS PESSOAS COM DEFICIENCIA;2.325;IMPLANTAÇÃO E PROMOÇÃO DAS POLITICAS DOS DIREITOS DA PESSOA COM DEFICIENCIA;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;242;Assistência à Pessoa com Deficiência;933;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;73.800,00
PREFEITURA MUNICIPAL DE BARBACENA;25.004;FUNDO MUN DE APOIO DAS PESSOAS COM DEFICIENCIA;2.325;IMPLANTAÇÃO E PROMOÇÃO DAS POLITICAS DOS DIREITOS DA PESSOA COM DEFICIENCIA;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;242;Assistência à Pessoa com Deficiência;1019;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;2.661.000.0000;TRANSFERÊNCIA DE RECURSOS DOS FUNDOS ESTADUAIS DE ASSISTÊNCIA SOCIAL;125.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.004;FUNDO MUN DE APOIO DAS PESSOAS COM DEFICIENCIA;2.459;APOIO A ASSOCIAÇÃO DE MÃES E AMIGOS DO AUTISTA DE BARBACENA - AMAB;57;PROTEÇÃO SOCIAL ESPECIAL DE MÉDIA COMPLEXIDADE;8;Assistência Social;242;Assistência à Pessoa com Deficiência;942;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;84.344,19
PREFEITURA MUNICIPAL DE BARBACENA;25.004;FUNDO MUN DE APOIO DAS PESSOAS COM DEFICIENCIA;2.459;APOIO A ASSOCIAÇÃO DE MÃES E AMIGOS DO AUTISTA DE BARBACENA - AMAB;57;PROTEÇÃO SOCIAL ESPECIAL DE MÉDIA COMPLEXIDADE;8;Assistência Social;242;Assistência à Pessoa com Deficiência;942;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;173.800,70
PREFEITURA MUNICIPAL DE BARBACENA;25.004;FUNDO MUN DE APOIO DAS PESSOAS COM DEFICIENCIA;2.689;APOIO A ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE;57;PROTEÇÃO SOCIAL ESPECIAL DE MÉDIA COMPLEXIDADE;8;Assistência Social;242;Assistência à Pessoa com Deficiência;944;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;100.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.005;FUNDO MUN DE SEGUR ALIMENTAR E NUTRICIONAL - FMSAN;1.093;CRIAÇÃO, IMPLANTAÇÃO E MANUTENÇÃO DO RESTAURANTE POPULAR BAIRRO;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;306;Alimentação e Nutrição;948;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.206.290,00
PREFEITURA MUNICIPAL DE BARBACENA;25.005;FUNDO MUN DE SEGUR ALIMENTAR E NUTRICIONAL - FMSAN;1.093;CRIAÇÃO, IMPLANTAÇÃO E MANUTENÇÃO DO RESTAURANTE POPULAR BAIRRO;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;306;Alimentação e Nutrição;948;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;150.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.006;FUNDO MUNICIPAL DA CRIANÇA - FMDCA;2.305;IMPLANTAÇÃO E PROMOÇAO DAS POLITICAS DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;960;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;200.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.006;FUNDO MUNICIPAL DA CRIANÇA - FMDCA;2.305;IMPLANTAÇÃO E PROMOÇAO DAS POLITICAS DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;960;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;194.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.006;FUNDO MUNICIPAL DA CRIANÇA - FMDCA;2.305;IMPLANTAÇÃO E PROMOÇAO DAS POLITICAS DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;1028;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;25.010;FUNDO MUNICIPAL DO IDOSO;2.099;PROMOÇAO DOS DIREITOS DO IDOSO E DEMAIS POLITICAS ESPECIAIS;55;FORTALECIMENTO DO CONTROLE SOCIAL;8;Assistência Social;241;Assistência à Pessoa Idosa;1625;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;44.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.010;FUNDO MUNICIPAL DO IDOSO;2.470;APOIO AO LAR DAS VELHINHAS;58;PROTEÇÃO SOCIAL ESPECIAL DE ALTA COMPLEXIDADE;8;Assistência Social;241;Assistência à Pessoa Idosa;1001;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;66.419,54
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1300;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;27.400,72
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1300;3.3.90.30.22.00.00.00;MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;90.862,90
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1300;3.3.90.30.21.00.00.00;MATERIAL DE COPA E COZINHA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;10.950,25
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1300;3.3.90.30.16.00.00.00;MATERIAL DE EXPEDIENTE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.881,75
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1302;3.3.90.36.14.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;115.927,38
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.33.00.00.00;SERVIÇOS DE COMUNICAÇÃO EM GERAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;26.931,36
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.10.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;190.062,47
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;203.505,15
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;114.141,12
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.30.00.00.00;SERVIÇOS DE ÁGUA E ESGOTO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;589,06
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;700,00
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.15.00.00.00;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAM.;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;200,00
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.33.00.00.00;SERVIÇOS DE COMUNICAÇÃO EM GERAL;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;415.736,01
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;119.755,80
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1303;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;153.151,30
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1304;3.3.90.40.99.00.00.00;OUTROS SERV. DE TECNOL. DA INF. E COMUNIC. - PJ;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;696.771,03
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1304;3.3.90.40.02.00.00.00;LOCAÇÃO DE SOFTWARES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;27.033,40
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.055;MANUTENÇÃO DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1632;3.3.67.83.00.00.00.00;DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚB.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;179.380,11
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1150;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;492.048,19
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1150;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;78.959,75
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1150;3.1.90.04.14.00.00.00;FÉRIAS - ABONO CONSTITUCIONAL - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;6.587,58
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1150;3.1.90.04.13.00.00.00;13° SALÁRIO - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;56.528,10
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.977.241,14
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;13.204,70
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;73.638,61
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;39.157,01
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.42.00.00.00;FÉRIAS VENCIDAS E PROPORCIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;6.585,04
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1151;3.1.90.11.43.00.00.00;13° SALÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;251.597,44
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1152;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;168.905,37
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1154;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;272.466,31
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1155;3.3.90.08.01.00.00.00;AUXÍLIO-FUNERAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;56.264,59
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1155;3.3.90.08.56.00.00.00;SALÁRIO FAMÍLIA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;227,70
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1156;3.3.90.18.00.00.00.00;AUXÍLIO FINANCEIRO A ESTUDANTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;318,77
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1157;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;435.760,00
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.056;PESSOAL E ENCARGOS SOCIAIS DA SEMAD;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;1158;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;26.918,70
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.741;MANUTENÇÃO DE ATIVIDADES DA GESTÃO DE RECURSOS HUMANOS;26;MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA;4;Administração;122;Administração Geral;1368;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;26.251,38
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.741;MANUTENÇÃO DE ATIVIDADES DA GESTÃO DE RECURSOS HUMANOS;26;MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA;4;Administração;122;Administração Geral;1368;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.380,40
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.741;MANUTENÇÃO DE ATIVIDADES DA GESTÃO DE RECURSOS HUMANOS;26;MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA;4;Administração;122;Administração Geral;1368;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;9.732,40
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.741;MANUTENÇÃO DE ATIVIDADES DA GESTÃO DE RECURSOS HUMANOS;26;MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA;4;Administração;122;Administração Geral;1629;3.3.90.92.39.00.00.00;OUTROS SERVICOS DE TERCEIROS - PJ;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.297,00
PREFEITURA MUNICIPAL DE BARBACENA;26.001;SEMAD;2.741;MANUTENÇÃO DE ATIVIDADES DA GESTÃO DE RECURSOS HUMANOS;26;MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA;4;Administração;122;Administração Geral;1629;3.3.90.92.35.00.00.00;SERVICOS DE CONSULTORIA;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;5.624,01
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.057;MANUTENÇÃO DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1352;3.3.90.14.04.00.00.00;DIÁRIAS DE SECRETÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.592,32
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.057;MANUTENÇÃO DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1352;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.709,36
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.057;MANUTENÇÃO DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1689;3.3.67.83.00.00.00.00;DESPESAS DECORRENTES DE CONTRATO DE PARCERIA PÚB.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;13.938,75
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1160;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;74.886,72
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1160;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;445.423,75
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1160;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;11.329,18
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1160;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.103,94
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1160;3.1.90.11.43.00.00.00;13° SALÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;66.184,67
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1161;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;53.173,28
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1161;3.1.90.13.02.00.00.00;CONTRIBUIÇÃO PATRONAL PARA RPPS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;781,54
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1161;3.1.90.13.99.00.00.00;OUTRAS OBRIGAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;969,40
PREFEITURA MUNICIPAL DE BARBACENA;27.001;SEPLAN;2.058;PESSOAL E ENCARGOS SOCIAIS DA SEPLAN;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;121;Planejamento e Orçamento;1162;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;61.145,45
