Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.3.2.1.01.0.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,80;16.619,86;199.437,66;28.401,10;26.613,37;19.937,86;21.071,79;28.318,40;28.845,96;27.557,27;29.509,00;26.081,90;31.097,37;29.196,28;28.865,86;325.496,16;11.781,30;9.993,57;3.318,06;4.451,99;11.698,60;12.226,16;10.937,47;12.889,20;9.462,10;14.477,57;12.576,48;12.246,00;126.058,50
1.3.2.1.01.0.1.15.00.00;Remuneração Depósitos Bancários-Alienação;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,56;629,51;119,14;101,28;130,78;103,31;127,66;122,49;122,79;47,23;37,14;38,10;276,30;1.849,08;3.075,30;66,69;48,83;78,33;50,86;75,21;70,04;70,34;-5,22;-15,31;-14,35;223,85;1.796,52;2.445,79
1.3.2.1.01.0.1.15.00.00;Remuneração Depósitos Bancários-Alienação;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,45;52,56;629,51;119,14;101,28;130,78;103,31;127,66;122,49;122,79;47,23;37,14;38,10;276,30;1.849,08;3.075,30;66,69;48,83;78,33;50,86;75,21;70,04;70,34;-5,22;-15,31;-14,35;223,85;1.796,52;2.445,79
1.3.2.1.01.0.1.16.00.00;Remuneração Depósitos Bancários-Operação Crédito;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,71;91,42;25,46;21,09;27,22;21,45;26,36;25,49;25,80;27,30;23,48;24,16;22,16;21,74;291,71;17,85;13,48;19,61;13,84;18,75;17,88;18,19;19,69;15,87;16,55;14,55;14,03;200,29
1.3.2.1.01.0.1.16.00.00;Remuneração Depósitos Bancários-Operação Crédito;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,61;7,71;91,42;25,46;21,09;27,22;21,45;26,36;25,49;25,80;27,30;23,48;24,16;22,16;21,74;291,71;17,85;13,48;19,61;13,84;18,75;17,88;18,19;19,69;15,87;16,55;14,55;14,03;200,29
1.3.2.1.01.0.1.18.00.00;Remuneração Depósitos Bancários-Pré-Sal;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,28;62.954,15;27.962,42;23.153,91;16.832,14;415,91;1.015,13;38.028,56;66.370,95;71.283,54;61.680,60;63.746,72;59.226,50;58.374,06;488.090,44;22.716,25;17.907,74;11.585,97;-4.830,26;-4.231,04;32.782,39;61.124,78;66.037,37;56.434,43;58.500,55;53.980,33;53.127,78;425.136,29
1.3.2.1.01.0.1.18.00.00;Remuneração Depósitos Bancários-Pré-Sal;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,17;5.246,28;62.954,15;27.962,42;23.153,91;16.832,14;415,91;1.015,13;38.028,56;66.370,95;71.283,54;61.680,60;63.746,72;59.226,50;58.374,06;488.090,44;22.716,25;17.907,74;11.585,97;-4.830,26;-4.231,04;32.782,39;61.124,78;66.037,37;56.434,43;58.500,55;53.980,33;53.127,78;425.136,29
1.3.2.1.01.0.1.19.00.00;Remuneração Depósitos Bancários-PTE/CONVED;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,17;66.108,94;8.331,30;7.424,00;10.625,07;8.533,34;10.050,63;9.769,76;9.630,76;9.941,50;8.868,32;9.287,63;8.900,91;8.679,09;110.042,31;2.822,23;1.914,93;5.116,00;3.024,27;4.541,56;4.260,69;4.121,69;4.432,43;3.359,25;3.778,56;3.391,84;3.169,92;43.933,37
1.3.2.1.01.0.1.19.00.00;Remuneração Depósitos Bancários-PTE/CONVED;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,07;5.509,17;66.108,94;8.331,30;7.424,00;10.625,07;8.533,34;10.050,63;9.769,76;9.630,76;9.941,50;8.868,32;9.287,63;8.900,91;8.679,09;110.042,31;2.822,23;1.914,93;5.116,00;3.024,27;4.541,56;4.260,69;4.121,69;4.432,43;3.359,25;3.778,56;3.391,84;3.169,92;43.933,37
1.3.2.1.01.0.1.20.00.00;Remuneração Depósitos Bancários-CFEM;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,80;2.588,83;21,07;17,39;22,46;0,00;0,00;20,68;21,09;22,57;19,37;19,87;18,26;17,75;200,51;-194,66;-198,34;-193,27;-215,73;-215,73;-195,05;-194,64;-193,16;-196,36;-195,86;-197,47;-198,05;-2.388,32
1.3.2.1.01.0.1.20.00.00;Remuneração Depósitos Bancários-CFEM;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,80;2.588,83;21,07;17,39;22,46;0,00;0,00;20,68;21,09;22,57;19,37;19,87;18,26;17,75;200,51;-194,66;-198,34;-193,27;-215,73;-215,73;-195,05;-194,64;-193,16;-196,36;-195,86;-197,47;-198,05;-2.388,32
1.3.2.1.01.0.1.21.00.00;Remuneração Depósitos Bancários-SEDESE;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,98;1.835,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,98;-1.835,65
1.3.2.1.01.0.1.21.00.00;Remuneração Depósitos Bancários-SEDESE;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,98;1.835,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,98;-1.835,65
1.3.2.1.01.0.1.22.00.00;Remuneração Depósitos Bancários-Lei Aldir Blanc;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,49;2.621,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,49;-2.621,22
1.3.2.1.01.0.1.23.00.00;Remuneração Depósitos Bancários-COVID/SUAS-EPI;32,57;32,57;32,57;32,57;32,57;32,57;32,57;32,57;32,57;32,57;32,57;32,65;390,92;41,11;33,92;43,81;34,60;42,75;41,03;41,13;44,03;37,79;38,77;35,62;34,62;469,18;8,54;1,35;11,24;2,03;10,18;8,46;8,56;11,46;5,22;6,20;3,05;1,97;78,26
1.3.2.1.01.0.1.24.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Alimentos;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,83;10.365,52;1.117,17;921,92;1.190,49;940,36;1.162,01;1.114,96;1.060,71;646,78;146,11;149,84;137,71;133,84;8.721,90;253,38;58,13;326,70;76,57;298,22;251,17;196,92;-217,01;-717,68;-713,95;-726,08;-729,99;-1.643,62
1.3.2.1.01.0.1.24.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Alimentos;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,79;863,83;10.365,52;1.117,17;921,92;1.190,49;940,36;1.162,01;1.114,96;1.060,71;646,78;146,11;149,84;137,71;133,84;8.721,90;253,38;58,13;326,70;76,57;298,22;251,17;196,92;-217,01;-717,68;-713,95;-726,08;-729,99;-1.643,62
1.3.2.1.01.0.1.25.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Acolhimento;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,73;23.683,99;3.021,46;2.493,38;3.219,74;2.543,25;3.164,07;3.097,28;3.105,10;3.324,11;2.853,50;2.926,54;2.689,46;2.391,37;34.829,26;1.047,80;519,72;1.246,08;569,59;1.190,41;1.123,62;1.131,44;1.350,45;879,84;952,88;715,80;417,64;11.145,27
1.3.2.1.01.0.1.25.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Acolhimento;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,66;1.973,73;23.683,99;3.021,46;2.493,38;3.219,74;2.543,25;3.164,07;3.097,28;3.105,10;3.324,11;2.853,50;2.926,54;2.689,46;2.391,37;34.829,26;1.047,80;519,72;1.246,08;569,59;1.190,41;1.123,62;1.131,44;1.350,45;879,84;952,88;715,80;417,64;11.145,27
1.3.2.1.01.0.1.26.00.00;Remuneração Depósitos Bancário-LC.173/20-PMB/PFEC I;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,15;5.220,59;181,24;149,57;193,14;152,56;188,53;180,88;181,35;194,13;166,65;170,92;157,07;152,67;2.068,71;-253,80;-285,47;-241,90;-282,48;-246,51;-254,16;-253,69;-240,91;-268,39;-264,12;-277,97;-282,48;-3.151,88
1.3.2.1.01.0.1.26.00.00;Remuneração Depósitos Bancário-LC.173/20-PMB/PFEC I;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,04;435,15;5.220,59;181,24;149,57;193,14;152,56;188,53;180,88;181,35;194,13;166,65;170,92;157,07;152,67;2.068,71;-253,80;-285,47;-241,90;-282,48;-246,51;-254,16;-253,69;-240,91;-268,39;-264,12;-277,97;-282,48;-3.151,88
1.3.2.1.01.0.1.27.00.00;Remuneração Depósitos Bancários-FEAS/PAIF/COVID;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,15;8.929,58;158,45;130,75;8.544,61;133,37;164,81;158,13;158,53;169,72;145,68;149,42;137,31;133,46;10.184,24;-585,68;-613,38;7.800,48;-610,76;-579,32;-586,00;-585,60;-574,41;-598,45;-594,71;-606,82;-610,69;1.254,66
1.3.2.1.01.0.1.27.00.00;Remuneração Depósitos Bancários-FEAS/PAIF/COVID;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,13;744,15;8.929,58;158,45;130,75;8.544,61;133,37;164,81;158,13;158,53;169,72;145,68;149,42;137,31;133,46;10.184,24;-585,68;-613,38;7.800,48;-610,76;-579,32;-586,00;-585,60;-574,41;-598,45;-594,71;-606,82;-610,69;1.254,66
1.3.2.1.01.0.1.28.00.00;Remuneração Depósitos Bancário-E.Parlamentar Individual;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,74;20.000,00;12.186,83;8.750,19;17.486,42;10.620,58;11.054,46;10.624,96;12.169,34;13.784,35;11.241,31;8.674,10;7.329,09;11.382,74;135.304,37;10.520,17;7.083,53;15.819,76;8.953,92;9.387,80;8.958,30;10.502,68;12.117,69;9.574,65;7.007,44;5.662,43;9.716,00;115.304,37
1.3.2.1.01.0.1.28.00.00;Remuneração Depósitos Bancário-E.Parlamentar Individual;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,74;20.000,00;12.186,83;8.750,19;17.486,42;10.620,58;11.054,46;10.624,96;12.169,34;13.784,35;11.241,31;8.674,10;7.329,09;11.382,74;135.304,37;10.520,17;7.083,53;15.819,76;8.953,92;9.387,80;8.958,30;10.502,68;12.117,69;9.574,65;7.007,44;5.662,43;9.716,00;115.304,37
1.3.2.1.01.0.1.29.00.00;Remuneração Depósitos Bancário-E.Parlamentar Bancada;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,74;72.500,00;1.996,60;1.647,64;2.127,62;0,00;2.076,75;1.992,66;1.997,69;2.138,59;0,00;0,00;0,00;0,00;13.977,55;-4.045,06;-4.394,02;-3.914,04;-6.041,66;-3.964,91;-4.049,00;-4.043,97;-3.903,07;-6.041,66;-6.041,66;-6.041,66;-6.041,74;-58.522,45
1.3.2.1.01.0.1.29.00.00;Remuneração Depósitos Bancário-E.Parlamentar Bancada;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,74;72.500,00;1.996,60;1.647,64;2.127,62;0,00;2.076,75;1.992,66;1.997,69;2.138,59;0,00;0,00;0,00;0,00;13.977,55;-4.045,06;-4.394,02;-3.914,04;-6.041,66;-3.964,91;-4.049,00;-4.043,97;-3.903,07;-6.041,66;-6.041,66;-6.041,66;-6.041,74;-58.522,45
1.3.2.1.01.0.1.30.00.00;Remuneração Depósitos Bancários-Ac.Jud.Brumadinho;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;453.204,00;67.870,47;56.008,42;72.324,43;57.128,67;70.594,71;67.736,33;67.907,32;72.697,09;62.227,93;59.107,24;52.260,76;47.922,90;753.786,27;30.103,47;18.241,42;34.557,43;19.361,67;32.827,71;29.969,33;30.140,32;34.930,09;24.460,93;21.340,24;14.493,76;10.155,90;300.582,27
1.3.2.1.01.0.1.31.00.00;Remuneração Depósitos Bancários-Iluminação-70%;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,96;661.941,43;101.527,81;89.572,50;122.152,57;174,69;125.559,80;118.382,19;131.143,27;137.343,36;117.151,00;121.524,20;111.229,12;108.593,90;1.284.354,41;46.366,04;34.410,73;66.990,80;-54.987,08;70.398,03;63.220,42;75.981,50;82.181,59;61.989,23;66.362,43;56.067,35;53.431,94;622.412,98
1.3.2.1.01.0.1.31.00.00;Remuneração Depósitos Bancários-Iluminação-70%;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,77;55.161,96;661.941,43;101.527,81;89.572,50;122.152,57;174,69;125.559,80;118.382,19;131.143,27;137.343,36;117.151,00;121.524,20;111.229,12;108.593,90;1.284.354,41;46.366,04;34.410,73;66.990,80;-54.987,08;70.398,03;63.220,42;75.981,50;82.181,59;61.989,23;66.362,43;56.067,35;53.431,94;622.412,98
1.3.2.1.01.0.1.33.00.00;Rec Remun Dep Banc Rec Vinc-Manutenção;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,91;2.370.274,81;364.107,93;300.932,53;0,00;303.655,76;445.344,93;380.253,78;437.402,36;256.292,81;151.913,45;392.363,12;0,00;-1.321,91;3.030.944,76;166.585,03;103.409,63;-197.522,90;106.132,86;247.822,03;182.730,88;239.879,46;58.769,91;-45.609,45;194.840,22;-197.522,90;-198.844,82;660.669,95
1.3.2.1.01.0.1.33.00.00;Rec Remun Dep Banc Rec Vinc-Manutenção;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,90;197.522,91;2.370.274,81;364.107,93;300.932,53;0,00;303.655,76;445.344,93;380.253,78;437.402,36;256.292,81;151.913,45;392.363,12;0,00;-1.321,91;3.030.944,76;166.585,03;103.409,63;-197.522,90;106.132,86;247.822,03;182.730,88;239.879,46;58.769,91;-45.609,45;194.840,22;-197.522,90;-198.844,82;660.669,95
1.3.2.1.01.0.1.34.00.00;Rec Remun Dep Banc Rec Vinc-BLINV;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;189.275,04;15.350,22;12.716,56;0,00;12.551,77;0,00;0,00;0,00;0,00;12.573,86;0,00;11.565,32;11.310,79;76.068,52;-422,70;-3.056,36;-15.772,92;-3.221,15;-15.772,92;-15.772,92;-15.772,92;-15.772,92;-3.199,06;-15.772,92;-4.207,60;-4.462,13;-113.206,52
1.3.2.1.01.0.1.34.00.00;Rec Remun Dep Banc Rec Vinc-BLINV;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;15.772,92;189.275,04;15.350,22;12.716,56;0,00;12.551,77;0,00;0,00;0,00;0,00;12.573,86;0,00;11.565,32;11.310,79;76.068,52;-422,70;-3.056,36;-15.772,92;-3.221,15;-15.772,92;-15.772,92;-15.772,92;-15.772,92;-3.199,06;-15.772,92;-4.207,60;-4.462,13;-113.206,52
1.3.2.1.01.0.1.35.00.00;Rec Remun Dep Banc Rec Vinc-Transf.SUS Estado;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,42;2.193.412,82;365.096,27;314.302,70;804.822,41;440.759,14;385.397,62;440.812,38;371.773,60;596.724,23;573.159,59;361.636,99;707.066,00;733.976,08;6.095.527,01;182.311,87;131.518,30;622.038,01;257.974,74;202.613,22;258.027,98;188.989,20;413.939,83;390.375,19;178.852,59;524.281,60;551.191,66;3.902.114,19
1.3.2.1.01.0.1.35.00.00;Rec Remun Dep Banc Rec Vinc-Transf.SUS Estado;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,40;182.784,42;2.193.412,82;365.096,27;314.302,70;804.822,41;440.759,14;385.397,62;440.812,38;371.773,60;596.724,23;573.159,59;361.636,99;707.066,00;733.976,08;6.095.527,01;182.311,87;131.518,30;622.038,01;257.974,74;202.613,22;258.027,98;188.989,20;413.939,83;390.375,19;178.852,59;524.281,60;551.191,66;3.902.114,19
1.3.2.1.01.0.1.36.00.00;Rec Remun Dep Banc Rec Vinc-Outras Transf.Recursos;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,17;3.684,50;26.666,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26.666,67;26.359,64;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,17;22.982,17
1.3.2.1.01.0.1.36.00.00;Rec Remun Dep Banc Rec Vinc-Outras Transf.Recursos;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,03;307,17;3.684,50;26.666,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26.666,67;26.359,64;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,03;-307,17;22.982,17
1.3.2.1.01.0.1.37.00.00;Remuneração Depósitos Bancários-ASPS;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,22;2.031,44;24.374,86;98,34;9.970,37;16.792,54;10.632,36;8.977,46;2.465,03;0,00;5.544,10;1.352,53;4.230,03;0,00;0,00;60.062,76;-1.932,88;7.939,15;14.761,32;8.601,14;6.946,24;433,81;-2.031,22;3.512,88;-678,69;2.198,81;-2.031,22;-2.031,44;35.687,90
1.3.2.1.01.0.1.38.00.00;Rec Remun Dep Banc Rec Vinc - Lei 173/2020 - COVID - Saude;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,71;2.252,72;27.032,53;3.634,36;2.989,36;3.846,87;3.014,42;3.646,54;3.202,90;3.202,72;3.391,32;2.911,19;2.866,90;2.187,66;963,42;35.857,66;1.381,65;736,65;1.594,16;761,71;1.393,83;950,19;950,01;1.138,61;658,48;614,19;-65,05;-1.289,30;8.825,13
1.3.2.1.01.0.1.39.00.00;Remuneração Depósitos Bancários- Emenda Estadual Individual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.862,80;6.051,77;9.182,74;9.205,91;6.541,98;7.361,13;7.549,59;6.937,98;6.743,38;62.437,28;0,00;0,00;0,00;2.862,80;6.051,77;9.182,74;9.205,91;6.541,98;7.361,13;7.549,59;6.937,98;6.743,38;62.437,28
1.3.2.1.01.0.1.40.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.680,59;189,70;756,85;758,76;4.125,55;5.585,82;6.140,16;5.642,75;5.484,48;30.364,66;0,00;0,00;0,00;1.680,59;189,70;756,85;758,76;4.125,55;5.585,82;6.140,16;5.642,75;5.484,48;30.364,66
1.3.2.1.01.0.1.41.00.00;Rec. Remuneração Dep Bncarios - Piso da Enfermagem Font 1605;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.816,83;22.348,75;11.814,17;6.705,64;0,00;49.685,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.816,83;22.348,75;11.814,17;6.705,64;0,00;49.685,39
1.3.2.1.01.0.1.42.00.00;Remuneração Depósitos Bancários - LC 195/2022-Paulo Gustavo-Audivisual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.110,36;6.330,18;6.492,25;5.966,29;5.560,91;29.459,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.110,36;6.330,18;6.492,25;5.966,29;5.560,91;29.459,99
1.3.2.1.01.0.1.43.00.00;Remuneração Depósitos Bancários - LC 195/2022-Paulo Gustavo-Demais Setores;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.070,14;2.564,27;2.629,92;2.416,86;2.835,77;12.516,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.070,14;2.564,27;2.629,92;2.416,86;2.835,77;12.516,96
1.3.2.1.01.0.1.50.00.00;Remuneração Depósitos Bancários-Rec.Não Vinc.Impostos;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;799.749,91;651.588,62;767.789,40;732.914,94;823.564,46;730.306,72;705.662,16;712.132,53;572.509,86;502.083,22;417.913,69;387.986,70;7.804.202,21;799.749,91;651.588,62;767.789,40;732.914,94;823.564,46;730.306,72;705.662,16;712.132,53;572.509,86;502.083,22;417.913,69;387.986,70;7.804.202,21
1.3.2.1.01.0.1.51.00.00;Remuneração Depósitos Bancários-Rec.Prov.Taxas/Contribuições;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;210.000,00;0,00;0,00;0,00;475,99;1.552,37;39.586,49;57.610,29;64.272,85;56.425,00;53.366,11;48.993,96;48.775,49;371.058,55;-17.500,00;-17.500,00;-17.500,00;-17.024,01;-15.947,63;22.086,49;40.110,29;46.772,85;38.925,00;35.866,11;31.493,96;31.275,49;161.058,55
1.3.2.1.01.0.1.51.00.00;Remuneração Depósitos Bancários-Rec.Prov.Taxas/Contribuições;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;17.500,00;210.000,00;0,00;0,00;0,00;475,99;1.552,37;39.586,49;57.610,29;64.272,85;56.425,00;53.366,11;48.993,96;48.775,49;371.058,55;-17.500,00;-17.500,00;-17.500,00;-17.024,01;-15.947,63;22.086,49;40.110,29;46.772,85;38.925,00;35.866,11;31.493,96;31.275,49;161.058,55
1.3.2.1.01.0.1.52.00.00;Remuneração Depósitos Bancários-Outros Rec.Não Vinculados;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,82;1.480.173,29;26.093,26;34.462,30;27.922,65;22.594,09;27.542,50;26.214,22;26.239,86;28.735,86;24.894,21;27.530,81;26.302,23;83.693,31;382.225,30;-97.254,51;-88.885,47;-95.425,12;-100.753,68;-95.805,27;-97.133,55;-97.107,91;-94.611,91;-98.453,56;-95.816,96;-97.045,54;-39.654,51;-1.097.947,99
1.3.2.1.01.0.1.52.00.00;Remuneração Depósitos Bancários-Outros Rec.Não Vinculados;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,77;123.347,82;1.480.173,29;26.093,26;34.462,30;27.922,65;22.594,09;27.542,50;26.214,22;26.239,86;28.735,86;24.894,21;27.530,81;26.302,23;83.693,31;382.225,30;-97.254,51;-88.885,47;-95.425,12;-100.753,68;-95.805,27;-97.133,55;-97.107,91;-94.611,91;-98.453,56;-95.816,96;-97.045,54;-39.654,51;-1.097.947,99
1.3.2.2.01.0.1.01.00.00;Dividendos;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,71;1.711,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;567,56;567,56;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;424,85;-1.144,08
1.3.2.2.01.0.1.01.00.00;Dividendos;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,63;142,71;1.711,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;567,56;567,56;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;-142,63;424,85;-1.144,08
1.3.2.9.99.0.1.01.00.00;Outros Valores Mobiliários;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;1.050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-1.050,00
1.3.2.9.99.0.1.01.00.00;Outros Valores Mobiliários;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;87,50;1.050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-87,50;-1.050,00
