Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.081;MANUTENÇÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;194;3.3.90.30.22.00.00.00;MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);29.765,68
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.081;MANUTENÇÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;194;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.552.000.0000;PNAE - TRANSFERÊNCIAS DE RECURSOS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR;8.165,14
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.081;MANUTENÇÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;194;3.3.90.30.23.00.00.00;UNIFORMES, TECIDOS E AVIAMENTOS;2.550.000.0000;QESE - TRANSFERÊNCIA DO SALÁRIO-EDUCAÇÃO;3.835,60
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;198;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);1.420,08
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;198;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);262,69
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;199;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);47.360,68
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;199;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);4.898,19
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;200;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);14.261,75
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.083;PESSOAL E ENCARGOS SOCIAIS DA EDUCACAO DE JOVENS E ADULTOS;16;GESTÃO DA EDUCAÇÃO DE JOVENS E ADULTOS;12;Educação;366;Educação de Jovens e Adultos;201;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);5.205,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;1.149;CONSTRUÇAO, REFORMA E AMPLIAÇAO DE UNIDADES DE ENSINO DO ENSINO FUNDAMENTAL;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;148;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);1.763.646,59
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;1.149;CONSTRUÇAO, REFORMA E AMPLIAÇAO DE UNIDADES DE ENSINO DO ENSINO FUNDAMENTAL;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;148;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.569.000.0000;OUTRAS TRANSFERÊNCIAS DE RECURSOS DO FNDE;73.999,17
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;1.149;CONSTRUÇAO, REFORMA E AMPLIAÇAO DE UNIDADES DE ENSINO DO ENSINO FUNDAMENTAL;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;148;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;2.550.000.0000;QESE - TRANSFERÊNCIA DO SALÁRIO-EDUCAÇÃO;279.907,64
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.205;PARCERIAS E CONVENIOS PARA O DESENVOLVIMENTO E A MELHORIA DA EDUCAÇAO;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;150;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);5.037,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.205;PARCERIAS E CONVENIOS PARA O DESENVOLVIMENTO E A MELHORIA DA EDUCAÇAO;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;150;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;150.000,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.205;PARCERIAS E CONVENIOS PARA O DESENVOLVIMENTO E A MELHORIA DA EDUCAÇAO;37;EDUCAÇÃO PARA TODOS;12;Educação;361;Ensino Fundamental;927;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.090,24
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.093;TRANSPORTE ESCOLAR PARA O ENSINO MÉDIO;37;EDUCAÇÃO PARA TODOS;12;Educação;362;Ensino Médio;155;3.3.90.36.42.00.00.00;TRANSPORTE ESCOLAR;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;61.912,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.093;TRANSPORTE ESCOLAR PARA O ENSINO MÉDIO;37;EDUCAÇÃO PARA TODOS;12;Educação;362;Ensino Médio;155;3.3.90.36.99.00.00.00;OUTROS SERVIÇOS DE PESSOA FÍSICA;1.576.001.0000;PTE- TRANSFERÊNCIAS DE RECURSOS DOS ESTADOS PARA PROGRAMAS DE EDUCAÇÃO (TRANSFERÊNCIAS DE RECURSOS PARA O PROGRAMA ESTADUAL DE TRANSPORTE ESCOLAR);23.007,46
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.093;TRANSPORTE ESCOLAR PARA O ENSINO MÉDIO;37;EDUCAÇÃO PARA TODOS;12;Educação;362;Ensino Médio;156;3.3.90.39.57.00.00.00;TRANSPORTE ESCOLAR;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;127.739,15
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.093;TRANSPORTE ESCOLAR PARA O ENSINO MÉDIO;37;EDUCAÇÃO PARA TODOS;12;Educação;362;Ensino Médio;156;3.3.90.39.57.00.00.00;TRANSPORTE ESCOLAR;1.576.001.0000;PTE- TRANSFERÊNCIAS DE RECURSOS DOS ESTADOS PARA PROGRAMAS DE EDUCAÇÃO (TRANSFERÊNCIAS DE RECURSOS PARA O PROGRAMA ESTADUAL DE TRANSPORTE ESCOLAR);198.540,81
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;1.040;CONSTRUCAO, REFORMA E AMPLIACAO DE UNIDADES DA EDUCACAO INFANTIL;37;EDUCAÇÃO PARA TODOS;12;Educação;365;Educação Infantil;190;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);217.872,20
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.221;MANUTENÇÃO DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;203;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.793,87
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.221;MANUTENÇÃO DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;203;3.3.90.30.22.00.00.00;MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);39.444,98
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.221;MANUTENÇÃO DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;203;3.3.90.30.04.00.00.00;GÁS ENGARRAFADO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);1.779,93
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.221;MANUTENÇÃO DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;203;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.552.000.0000;PNAE - TRANSFERÊNCIAS DE RECURSOS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR;36.945,45
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.221;MANUTENÇÃO DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;205;3.3.90.39.57.00.00.00;TRANSPORTE ESCOLAR;1.576.001.0000;PTE- TRANSFERÊNCIAS DE RECURSOS DOS ESTADOS PARA PROGRAMAS DE EDUCAÇÃO (TRANSFERÊNCIAS DE RECURSOS PARA O PROGRAMA ESTADUAL DE TRANSPORTE ESCOLAR);29.681,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);2.154.074,39
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);430.648,91
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.540.000.0000;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (30%);1.173.897,00
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.540.000.0000;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (30%);245.909,65
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.540.000.1070;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (70% -PAGTO DA REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO BÁSICA EM EFETIVO EXERCÍCIO);213.916,72
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;207;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.540.000.1070;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (70% -PAGTO DA REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO BÁSICA EM EFETIVO EXERCÍCIO);1.063.658,38
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;208;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);189.279,47
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;208;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);708,32
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;208;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.540.000.0000;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (30%);764.191,52
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;208;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.540.000.1070;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (70% -PAGTO DA REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO BÁSICA EM EFETIVO EXERCÍCIO);78.817,16
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;208;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.540.000.1070;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (70% -PAGTO DA REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO BÁSICA EM EFETIVO EXERCÍCIO);13.741,57
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;210;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);47.570,90
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;210;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.540.000.1070;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (70% -PAGTO DA REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO BÁSICA EM EFETIVO EXERCÍCIO);235.352,06
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;213;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.1001;RECURSOS NÃO VINCULADOS DE IMPOSTOS (EDUCAÇÃO);694.593,23
PREFEITURA MUNICIPAL DE BARBACENA;14.001;SEDEC;2.222;PESSOAL E ENCARGOS SOCIAIS DO ATENDIMENTO EDUCACIONAL ESPECIALIZADO;38;GESTÃO DA EDUCAÇÃO ESPECIAL;12;Educação;367;Educação Especial;213;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.540.000.0000;TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS (30%);428.284,88
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;1.151;CONSTRUÇAO, REFORMA E MODERNIZAÇÃO DE LOCAIS E INFRAESTRUTURA DE ESPORTE E LAZER;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;217;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;306.157,31
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;1.151;CONSTRUÇAO, REFORMA E MODERNIZAÇÃO DE LOCAIS E INFRAESTRUTURA DE ESPORTE E LAZER;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;217;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.700.000.0000;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS OU INSTRUMENTOS CONGÊNERES DA UNIÃO;7.902,77
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;222;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;14.024,41
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;223;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.658,45
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;227;3.3.90.30.37.00.00.00;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.000,00
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;227;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.045,35
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;437.429,40
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.334,95
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;74.270,00
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;3.971,26
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;150.335,03
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;229;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;80.000,00
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.223;MANUTENÇÃO  DO CALENDÁRIO ANUAL DE  ATIVIDADES DE ESPORTE E LAZER PARTICIPATIVO;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;230;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.515,00
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.458;APOIO A ASSOCIAÇÃO DE CAPOEIRA BALANÇA BRASIL;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;233;3.3.50.41.00.00.00.00;CONTRIBUIÇÕES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;30.265,45
PREFEITURA MUNICIPAL DE BARBACENA;14.002;FUNDO MUNICIPAL PRO-ESPORTE E LAZER;2.458;APOIO A ASSOCIAÇÃO DE CAPOEIRA BALANÇA BRASIL;63;ESPORTE E LAZER TRANSFORMANDO BARBACENA;27;Desporto e Lazer;812;Desporto Comunitário;979;4.4.50.41.00.00.00.00;CONTRIBUIÇÕES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;3.000,00
